Percent_families_BPL,Percent_over_5yrs_not_speak_english_well,Percent_HS_grad_25yrs_above,Percent_with_health_insurance,ZIP
10.6,2.6,36.2,90.5,53545
9.6,1.6,37.3,93.3,53546
14.6,2.1,38.3,91.1,53548
4.9,3.3,43.4,94.0,53549
4.1,3.0,48.9,91.8,53550
5.1,1.7,28.0,94.4,53551
14.0,0.4,40.4,90.6,53553
6.4,2.6,38.1,89.4,53554
2.2,0.4,27.9,97.2,53555
16.2,2.5,46.6,92.5,53556
4.3,0.1,23.4,96.4,56515
12.8,2.3,43.5,88.6,56516
8.8,0.0,33.0,83.8,56517
10.9,0.0,46.1,91.0,56518
3.8,6.3,46.7,94.2,56519
10.0,0.4,29.5,93.4,56520
6.8,1.4,41.6,77.3,56521
7.4,0.0,28.0,95.8,56522
6.6,1.2,32.0,93.6,56523
6.1,0.7,34.3,93.9,56524
8.1,0.0,26.5,95.0,56525
6.5,4.3,39.4,89.9,56527
5.8,0.4,37.3,93.9,56528
14.7,2.9,28.0,96.5,56529
3.4,0.6,27.5,93.1,56531
2.9,3.0,28.7,95.1,56533
3.9,0.3,35.4,93.0,56534
11.1,3.1,34.2,91.7,56535
6.8,0.5,42.8,86.3,56536
5.5,0.9,25.0,94.5,56537
6.9,0.9,35.0,91.7,56540
0.0,0.0,21.1,100.0,56541
9.1,1.6,36.3,89.8,56542
14.1,0.0,31.8,96.7,56543
7.8,2.0,35.9,85.4,56544
6.3,1.9,37.9,93.2,56545
1.3,1.6,36.7,97.8,56546
5.2,0.7,32.3,94.8,56547
10.2,0.6,25.4,91.5,56548
2.5,0.4,32.2,94.9,56549
7.3,6.5,42.9,92.7,56550
10.7,0.7,34.2,93.4,56551
4.3,0.0,43.6,82.3,56552
2.9,0.0,35.6,96.3,56553
4.5,0.2,28.8,93.2,56554
10.4,0.9,41.3,92.8,56556
18.3,0.7,35.8,86.2,56557
8.2,2.1,24.7,93.3,56560
10.0,0.0,52.0,86.4,56565
46.8,1.0,38.5,78.1,56566
6.0,1.0,36.4,92.4,56567
15.4,0.0,41.0,90.4,56568
20.7,0.9,41.8,78.8,56569
6.0,0.4,38.9,95.5,56570
5.8,0.8,34.5,95.3,56571
11.4,11.5,30.6,91.9,56572
4.1,2.2,33.5,96.9,56573
6.6,0.0,36.7,80.3,56574
28.1,3.5,39.4,84.5,56575
11.1,0.3,35.1,92.6,56576
0.0,0.0,25.0,100.0,56577
2.4,0.9,31.1,88.1,56578
3.9,0.0,38.4,94.6,56579
2.6,0.3,32.0,96.3,56580
1.5,0.0,42.4,85.4,56581
16.2,0.0,39.8,88.8,56583
10.3,0.1,40.9,92.3,56584
3.3,1.7,42.2,94.4,56585
3.1,0.3,31.5,95.8,56586
3.1,0.2,34.6,86.0,56587
8.0,0.9,39.7,92.3,56588
13.4,1.0,37.9,78.3,56589
3.4,0.0,37.4,98.5,56590
26.2,0.0,61.5,61.7,56591
7.0,5.5,34.1,90.6,56592
33.3,0.0,0.0,100.0,56593
1.6,0.0,26.1,95.5,56594
9.6,0.4,22.9,90.1,56601
15.7,0.6,39.3,88.3,56621
7.4,0.2,46.4,91.8,56623
14.8,0.0,49.2,75.9,56626
1.4,1.5,42.0,83.4,56627
6.8,0.0,35.9,92.3,56628
0.0,0.0,44.8,76.8,56629
13.8,0.2,39.9,86.8,56630
25.3,1.6,31.0,86.2,56633
10.1,3.5,39.0,89.7,56634
11.2,0.8,36.2,86.6,56636
11.0,1.2,43.5,83.1,56637
9.5,0.0,37.5,88.2,56639
10.1,4.2,40.2,83.2,56641
6.6,0.0,47.0,76.8,58630
3.2,0.5,43.5,92.9,58631
0.0,0.9,28.0,95.1,58632
15.0,0.0,44.9,90.9,58634
10.0,1.8,27.6,75.6,58636
6.4,4.6,28.0,84.8,58638
5.6,0.9,32.3,92.4,58639
12.7,5.1,35.4,80.9,58640
0.0,0.0,41.1,61.8,58641
0.0,0.0,32.4,90.7,58642
21.7,0.0,42.3,92.4,58643
2.4,12.1,30.0,81.1,58645
8.0,0.6,37.9,92.0,58646
3.8,0.0,38.4,94.2,58647
13.9,0.0,33.7,91.3,58649
7.7,1.2,32.0,91.0,58650
2.1,0.9,32.7,93.0,58651
4.7,1.3,31.7,90.2,58652
6.4,0.0,30.1,96.0,58653
2.5,0.0,29.8,90.0,58654
7.7,0.0,35.3,91.7,58655
9.7,1.2,31.6,90.8,58656
4.6,0.9,29.0,90.8,58701
-666666666.0,-666666666.0,-666666666.0,-666666666.0,58702
4.7,1.7,28.6,90.3,58703
8.9,3.9,18.2,97.4,58704
-666666666.0,5.7,0.0,-666666666.0,58705
-666666666.0,0.5,6.0,94.9,58707
3.5,0.6,45.5,91.2,58710
5.5,0.0,36.4,100.0,58711
19.6,14.6,30.5,80.4,58712
16.7,0.0,8.7,96.4,58713
0.0,0.0,32.6,93.5,58716
2.0,1.5,34.1,96.6,58718
12.1,2.0,27.6,88.6,58721
1.2,2.5,36.6,92.1,58722
20.0,0.0,38.0,88.6,58723
11.4,0.0,25.3,93.1,58725
21.3,17.5,16.0,77.1,58727
1.5,0.9,38.1,93.2,58730
12.2,0.0,41.2,84.0,58731
11.9,0.0,33.1,92.7,58733
3.1,0.0,51.2,89.7,58734
4.6,0.0,35.7,94.4,58735
7.9,0.5,41.0,89.8,58736
7.1,1.2,38.8,79.0,58737
13.4,0.5,22.7,96.2,58740
6.5,0.0,46.6,92.3,58741
0.0,0.0,50.0,92.1,58744
2.8,0.0,39.7,93.9,58746
5.4,0.0,39.4,98.1,58748
3.8,0.5,32.3,95.0,58750
0.0,0.0,42.2,94.8,58752
0.0,0.0,35.6,63.5,58755
15.1,0.0,32.3,97.5,58756
37.9,1.8,25.3,56.2,58757
0.9,0.3,48.6,98.1,58758
4.7,0.9,36.7,94.3,58759
30.4,0.0,37.1,89.6,58760
2.4,0.5,30.4,92.7,58761
0.0,0.0,36.1,94.2,58762
23.2,3.6,27.4,68.8,58763
17.2,1.5,27.6,91.6,58765
20.3,0.0,32.6,79.0,58768
6.7,0.0,45.5,92.3,58769
9.9,0.9,25.5,81.3,58770
6.9,0.7,41.4,69.8,58771
0.0,3.2,43.6,92.4,58772
5.1,0.0,32.8,87.9,58773
0.0,1.0,21.8,81.9,58775
18.4,0.0,25.9,84.1,58776
0.0,0.0,23.1,98.9,58778
0.0,1.9,38.6,88.3,58779
3.3,0.8,35.5,95.2,58781
1.0,0.3,30.1,95.3,58782
10.3,0.6,26.9,89.6,58783
4.9,0.7,29.6,94.1,58784
0.6,0.2,35.8,93.1,58785
0.0,0.0,46.3,88.4,58787
6.3,1.2,30.1,91.8,58788
14.2,1.2,43.6,85.5,58789
5.8,1.9,38.5,90.6,49729
12.1,0.4,42.3,87.0,49730
11.2,0.1,35.5,90.0,49733
8.5,0.7,35.8,90.5,49735
10.5,0.4,42.8,93.1,49736
10.9,0.6,35.7,91.0,49738
3.9,0.8,20.6,90.9,49740
17.5,3.3,39.1,82.5,49743
6.0,0.4,41.0,88.7,49744
9.0,1.2,29.7,88.4,49745
13.3,0.5,41.0,89.1,49746
15.4,1.8,33.7,90.3,49747
11.4,0.0,45.5,93.7,49748
9.5,0.1,32.0,86.3,49749
4.9,0.2,38.1,88.6,49751
8.4,1.9,30.7,86.1,49752
6.8,0.9,43.7,87.2,49753
11.5,0.4,35.6,86.6,49755
13.8,0.5,41.8,84.9,49756
6.3,8.6,28.0,70.4,49757
8.2,0.3,40.6,92.8,49759
7.7,2.7,47.8,80.2,49760
13.1,1.8,43.1,85.8,49762
6.9,0.0,49.6,51.4,49764
13.7,0.3,49.1,86.2,49765
10.2,2.4,31.2,85.4,49766
4.1,0.6,48.7,82.1,49768
11.9,0.1,40.6,81.9,49769
6.8,0.5,25.0,91.6,49770
8.3,0.5,40.4,92.9,49774
10.5,0.0,41.0,79.5,49775
7.9,2.0,45.3,86.7,49776
5.1,0.8,26.7,91.4,49777
7.3,0.9,42.3,90.4,49779
6.5,0.6,41.3,89.5,49780
13.9,1.5,33.4,85.3,49781
3.0,0.0,29.8,90.4,49782
13.3,0.6,34.5,88.4,49783
26.4,1.7,48.5,84.1,49788
4.1,0.0,32.4,77.1,49791
22.5,0.6,40.9,80.3,49793
14.7,0.4,43.2,84.5,49795
2.9,0.0,19.1,87.2,49796
14.8,0.5,46.4,83.1,49799
8.4,0.5,36.6,92.4,49801
9.6,0.4,43.8,85.7,49802
0.0,0.0,38.5,100.0,49805
4.0,0.0,28.8,93.3,49806
7.0,1.3,40.5,91.6,49807
0.0,0.0,42.1,95.4,49808
13.8,0.1,41.6,88.2,49812
10.0,1.1,51.3,93.5,49814
8.4,0.0,32.9,94.6,49815
9.0,1.3,55.8,87.7,49816
6.6,0.0,46.3,82.6,49817
7.0,0.2,50.7,94.0,49818
0.0,0.0,86.7,100.0,49819
14.8,0.0,31.6,99.5,49820
7.5,0.5,46.2,93.9,49821
25.7,3.4,47.0,84.3,49822
8.2,0.7,37.2,87.2,49825
7.5,0.0,38.0,100.0,49826
8.9,1.9,38.7,80.2,49827
16.0,0.4,34.1,87.0,49829
7.9,0.3,45.7,90.6,49831
0.0,0.0,20.7,100.0,49833
18.3,0.0,41.1,90.7,49834
13.8,1.0,41.2,90.5,49835
16.4,0.0,47.2,87.1,49836
8.3,0.3,32.1,91.6,49837
22.8,0.2,48.3,93.2,49838
15.7,0.0,34.4,87.2,49839
6.3,0.8,55.7,87.7,49840
16.8,1.5,43.2,85.2,49841
11.9,0.0,47.1,87.1,49847
13.3,0.0,40.0,79.8,49848
8.8,0.3,38.7,91.4,49849
13.3,0.0,59.8,90.9,49852
6.1,0.2,32.9,89.7,49853
17.0,1.4,45.4,89.2,49854
8.6,1.3,26.0,88.2,49855
12.1,1.6,45.3,92.8,53557
4.4,0.9,21.9,94.4,53558
11.8,3.9,34.4,90.8,53559
6.5,0.5,34.0,95.6,53560
5.9,1.4,36.0,90.9,53561
4.0,2.9,14.3,96.7,53562
4.4,0.6,32.2,94.6,53563
8.0,2.0,34.1,90.7,53565
9.6,1.6,40.7,93.1,53566
5.6,1.5,38.6,91.5,53569
3.9,0.4,39.7,94.2,53570
0.0,0.0,7.7,100.0,53571
1.7,1.1,27.4,95.2,53572
11.7,2.8,41.4,89.3,53573
2.9,2.6,30.6,95.1,53574
2.6,0.4,24.1,96.5,53575
7.6,0.8,35.7,90.7,53576
3.6,1.0,41.9,94.0,53577
3.3,0.8,33.8,98.5,53578
9.2,1.1,42.0,92.5,53579
8.2,1.1,43.1,86.7,53580
9.8,0.5,38.3,92.3,53581
7.4,3.3,40.5,92.4,53582
4.8,1.1,37.2,95.6,53583
12.6,3.6,41.9,90.1,53585
10.3,2.1,45.5,91.9,53586
4.0,0.4,47.1,89.3,53587
7.3,0.5,33.8,92.8,53588
4.5,0.6,25.8,94.8,53589
5.2,2.8,19.9,94.1,53590
2.2,1.1,14.8,96.8,53593
3.6,4.9,42.1,93.3,53594
2.0,1.1,21.1,97.4,53597
3.7,4.4,22.4,88.4,53598
31.6,0.0,62.0,94.7,53599
0.0,0.0,0.0,100.0,53702
12.4,2.5,9.1,93.6,53703
9.4,6.5,18.7,92.0,53704
4.4,8.8,8.1,96.6,53705
-666666666.0,6.5,0.0,96.8,53706
6.9,5.3,13.4,93.5,53711
25.6,20.3,25.7,83.3,53713
12.0,8.1,25.8,90.6,53714
13.7,5.5,10.6,93.9,53715
3.0,1.3,22.6,94.9,53716
9.0,4.4,10.5,94.6,53717
3.5,4.0,15.6,95.6,53718
8.7,6.4,13.2,91.7,53719
5.6,2.3,4.8,95.5,53726
-666666666.0,-666666666.0,-666666666.0,-666666666.0,53792
11.3,2.2,50.1,89.6,53801
0.0,0.0,72.4,100.0,53802
4.6,0.6,35.6,96.3,53803
11.9,2.2,48.2,89.9,53804
5.4,0.7,39.7,90.2,53805
9.0,0.1,46.1,91.8,53806
3.9,1.8,39.6,93.6,53807
3.7,1.2,50.8,93.2,53808
6.9,2.6,34.9,85.1,53809
16.0,0.2,58.0,95.4,53810
6.9,0.5,38.2,96.5,53811
7.5,2.2,41.4,90.8,53813
12.1,5.6,36.3,83.4,53816
8.9,0.7,43.5,83.8,53817
9.1,1.2,30.3,91.7,53818
4.2,0.8,41.7,93.6,53820
8.5,0.7,43.3,94.2,53821
13.2,23.4,39.9,59.6,53825
11.8,1.3,46.8,93.8,53826
3.4,1.3,23.9,93.5,53827
7.8,1.1,37.2,91.8,53901
8.1,2.0,43.3,91.1,53910
1.7,1.3,36.3,95.4,53911
11.4,1.4,36.1,89.9,53913
6.5,1.5,38.5,92.8,53916
1.5,2.3,42.9,94.6,53919
8.6,1.6,42.4,92.6,53920
9.3,0.6,49.6,97.1,53922
8.2,7.4,42.6,80.3,53923
5.7,2.0,50.6,85.6,53924
5.7,0.3,33.8,94.7,53925
7.0,4.3,35.0,79.4,56644
9.6,1.6,37.9,93.6,56646
3.8,1.7,27.9,95.3,56647
11.1,0.7,35.9,93.7,56649
14.4,0.0,38.9,87.2,56650
16.3,0.4,40.2,84.3,56651
9.2,0.8,36.9,91.4,56652
4.9,2.4,37.4,87.3,56653
9.1,5.6,40.2,72.6,56654
16.6,0.0,38.5,94.7,56655
7.6,0.0,30.4,97.4,56657
-666666666.0,-666666666.0,-666666666.0,-666666666.0,56658
11.8,0.0,44.4,76.3,56659
5.1,0.0,43.4,80.8,56660
18.2,0.2,33.1,87.7,56661
12.1,0.0,40.6,96.8,56662
0.0,0.0,33.1,69.0,56663
54.3,1.1,51.5,83.6,56666
10.3,0.0,34.5,88.9,56667
0.0,0.0,54.8,100.0,56668
15.4,0.0,31.4,94.5,56669
41.4,0.0,43.0,68.7,56670
25.8,0.0,28.0,67.8,56671
12.1,0.0,43.3,93.6,56672
0.9,0.0,34.9,90.9,56673
9.9,0.4,33.6,89.3,56676
8.7,0.0,38.0,92.1,56678
4.3,0.0,38.1,85.1,56680
18.3,0.0,41.9,87.3,56681
5.5,0.0,30.8,93.0,56683
25.0,0.0,40.3,92.1,56684
11.1,0.0,48.8,98.0,56685
2.2,0.0,40.3,92.5,56686
10.5,0.0,9.1,98.6,56687
0.0,0.0,40.0,96.1,56688
5.4,1.4,35.9,94.9,56701
8.5,1.1,30.4,87.6,56710
-666666666.0,0.0,100.0,45.5,56711
6.3,0.5,33.8,92.0,56713
10.7,0.5,39.9,96.2,56714
8.0,0.0,43.6,94.9,56715
12.1,3.4,30.6,93.6,56716
0.0,0.0,54.2,62.5,56720
3.6,1.7,26.4,94.1,56721
3.2,0.0,30.3,98.4,56722
5.6,1.4,28.1,92.9,56723
4.5,0.0,54.9,98.0,56724
7.1,0.2,37.8,94.2,56725
5.4,0.3,39.8,94.8,56726
6.9,0.4,37.6,88.2,56727
5.0,0.5,32.1,97.0,56728
7.1,0.0,38.4,92.5,56729
0.0,0.0,25.9,92.3,56731
10.2,0.8,37.3,91.8,56732
2.4,0.0,22.9,95.1,56733
9.6,0.0,45.3,81.4,56734
5.9,0.7,38.2,96.0,56735
4.9,0.0,36.4,94.1,56736
3.6,0.0,46.4,91.1,56737
4.6,0.2,38.6,94.0,56738
-666666666.0,0.0,68.4,31.6,56741
6.5,1.1,46.4,92.0,56742
1.3,1.4,38.4,95.3,56744
6.5,0.0,40.7,92.5,56748
7.0,0.6,39.5,95.0,56750
8.5,0.3,35.4,95.0,56751
12.5,0.0,34.3,94.4,56754
4.5,5.2,39.7,97.4,56755
3.4,0.0,48.3,95.5,56756
1.5,4.8,35.3,86.3,56757
5.1,2.3,48.0,95.0,56758
3.1,0.0,45.0,96.6,56759
7.1,0.0,37.9,92.6,56760
0.8,0.0,48.5,95.8,56761
6.2,0.7,31.3,93.3,56762
9.8,4.0,35.1,94.7,56763
6.2,0.8,45.6,88.8,57001
4.7,0.0,33.8,94.3,57002
7.0,4.1,32.2,92.8,57003
1.4,0.4,33.5,93.4,57004
3.0,0.1,26.4,96.0,57005
3.7,0.0,34.7,97.1,47022
11.5,0.0,49.7,86.4,47023
20.3,0.3,46.1,85.3,47024
5.6,0.3,39.8,92.5,47025
4.8,0.0,32.2,87.3,47030
2.5,0.3,50.7,88.5,47031
8.5,0.2,41.3,83.7,47032
0.0,0.0,41.8,84.6,47034
0.0,0.0,43.3,93.0,47035
2.4,0.0,37.4,92.6,47036
6.1,0.9,50.0,88.2,47037
25.1,0.0,50.0,75.6,47038
5.6,0.0,50.1,89.7,47040
6.6,1.1,45.9,93.2,47041
8.5,0.0,53.1,90.9,47042
12.1,2.8,47.5,83.9,47043
4.2,0.1,42.1,96.2,47060
17.9,0.5,45.0,86.5,47102
0.0,0.0,43.8,100.0,47104
3.7,0.2,30.2,92.2,47106
21.0,0.0,40.9,80.7,47108
10.5,0.0,47.6,70.7,47110
8.6,2.5,35.4,87.6,47111
9.9,0.7,40.2,89.9,47112
10.6,0.0,28.6,80.6,47114
14.2,0.7,42.3,83.3,47115
11.4,0.0,40.9,92.1,47116
11.9,0.2,43.7,93.8,47117
13.7,0.1,45.9,90.3,47118
0.8,0.9,28.4,95.2,47119
31.2,0.0,44.8,79.5,47120
2.2,0.8,31.0,93.5,47122
19.0,0.0,23.2,100.0,47123
2.2,1.5,31.6,93.9,47124
3.5,0.5,47.7,85.8,47125
12.2,0.0,35.7,93.2,47126
8.2,4.1,36.0,82.6,47129
8.6,1.3,33.0,87.4,47130
8.5,0.0,52.9,97.8,47135
3.1,0.8,33.0,93.2,47136
15.8,0.3,59.6,91.7,47137
3.8,0.0,39.6,92.7,47138
22.0,0.2,51.3,88.5,47140
9.6,1.5,37.0,84.2,47141
0.0,0.0,60.7,89.6,47142
5.8,2.8,32.1,92.2,47143
12.8,0.1,46.2,90.9,47145
19.7,0.0,38.9,90.1,47147
16.6,1.8,33.7,86.3,47150
40.0,0.0,42.1,100.0,47160
16.4,0.1,43.5,94.6,47161
13.1,0.0,40.9,83.5,47162
6.2,0.0,34.5,89.8,47163
10.6,1.5,44.9,85.1,47164
7.6,0.5,46.6,87.6,47165
10.7,1.2,45.6,88.3,47166
14.4,0.1,44.8,89.0,47167
13.9,0.7,43.2,88.9,47170
3.2,0.5,32.9,89.1,47172
7.4,1.7,46.5,97.2,47175
9.2,0.0,37.7,93.6,47177
11.2,4.1,34.2,87.3,47201
5.3,3.1,32.2,90.2,47203
10.0,0.5,39.8,91.2,47220
11.7,0.0,42.2,89.8,47223
5.4,6.8,36.6,92.2,47224
19.0,0.0,54.9,85.4,47226
9.3,0.7,52.9,90.2,47227
12.8,0.0,58.1,89.4,47229
4.0,0.8,53.8,74.8,47230
20.3,0.1,44.8,85.8,47231
4.6,0.7,48.2,92.0,47232
3.2,0.4,43.9,83.3,47234
10.2,0.0,64.5,86.2,47235
10.9,1.0,44.1,86.8,47240
12.1,0.9,40.9,86.2,47243
3.8,0.2,29.6,93.3,47244
9.7,0.4,46.4,88.7,47246
21.4,0.0,55.1,89.1,47247
10.9,1.2,38.0,87.8,47250
19.5,0.0,62.6,81.7,47260
12.6,0.4,40.4,90.8,49858
4.7,0.0,36.1,97.4,49861
7.9,0.3,46.6,86.9,49862
6.9,0.0,61.3,94.1,49863
34.4,0.0,53.1,61.4,49864
6.7,1.1,33.6,92.6,49866
18.1,0.6,47.6,89.6,49868
4.8,0.4,37.7,95.1,49870
9.9,0.9,44.0,94.6,49871
3.3,0.0,46.7,80.3,49872
0.0,0.0,22.2,81.2,49873
12.4,0.2,44.5,89.6,49874
3.1,0.0,46.6,91.3,49876
23.1,0.0,53.1,98.0,49877
8.9,0.6,40.8,90.4,49878
6.5,0.3,38.1,89.3,49879
1.7,0.8,40.9,82.3,49880
16.1,0.0,56.9,90.0,49881
4.8,0.0,60.0,93.4,49883
22.0,0.0,38.6,85.1,49884
9.7,0.4,38.0,93.4,49885
14.8,0.0,43.0,88.8,49886
10.0,1.0,46.8,91.5,49887
6.2,0.4,46.2,85.3,49891
6.0,0.4,39.0,95.2,49892
7.4,1.0,40.3,92.0,49893
4.7,0.0,39.0,100.0,49894
9.0,0.0,28.8,88.5,49895
18.1,0.7,41.3,85.6,49896
30.4,0.0,31.9,88.7,49901
16.7,0.0,48.5,89.3,49902
25.0,0.0,49.0,88.5,49903
6.5,0.2,34.8,91.4,49905
15.4,1.1,52.4,88.2,49908
7.9,0.0,44.0,90.2,49910
8.0,0.6,35.1,86.0,49911
9.7,0.3,45.3,86.8,49912
14.0,0.7,39.9,89.2,49913
8.6,0.4,58.1,85.9,49915
5.2,0.8,30.0,94.3,49916
29.0,0.0,32.2,84.1,49917
10.0,0.0,26.1,82.0,49918
3.1,0.0,36.7,88.8,49919
9.0,0.7,40.7,91.1,49920
23.7,1.4,33.1,91.8,49921
4.5,0.0,40.9,93.3,49922
9.1,0.9,38.9,85.4,49925
9.2,0.5,42.2,92.9,49927
0.0,0.4,48.9,81.2,49929
7.1,0.8,33.3,88.0,49930
14.8,5.8,21.6,91.8,49931
16.3,1.3,42.2,87.8,49934
9.0,1.4,47.1,88.8,49935
17.2,0.9,34.6,86.1,49938
61.5,0.0,48.1,78.8,49942
10.2,1.4,36.9,89.8,49945
12.3,1.8,37.2,92.8,49946
9.0,1.2,52.4,90.6,49947
10.6,1.4,40.5,84.5,49948
9.8,1.1,32.4,90.8,49950
0.0,3.1,44.4,95.9,49952
9.0,0.8,36.7,87.1,49953
9.6,0.0,53.0,93.7,49955
7.8,0.0,34.9,92.7,49958
8.2,1.1,48.2,85.2,49959
20.0,0.0,56.3,88.7,49960
3.2,0.0,39.8,95.0,49961
16.0,0.7,50.0,93.4,49962
15.2,0.5,34.2,90.8,49963
0.0,3.2,41.5,90.5,49965
15.9,0.6,47.4,85.0,49967
15.4,0.2,38.1,87.8,49968
2.7,2.8,41.8,90.5,49969
2.8,2.4,50.6,97.6,49970
8.2,2.3,38.4,92.7,49971
2.9,0.0,49.6,91.3,50001
3.7,0.4,47.2,94.5,50002
2.4,0.1,29.3,96.6,50003
0.0,0.6,40.6,97.9,50005
4.9,2.9,46.8,93.8,50006
1.2,0.0,26.0,97.0,50007
12.7,17.0,40.3,60.7,53926
28.1,0.0,47.3,95.6,53928
9.2,0.6,43.1,90.9,53929
4.3,4.3,45.2,90.5,53930
1.6,0.5,44.0,94.8,53931
5.2,0.9,32.7,94.9,53932
5.6,0.7,38.6,91.7,53933
12.4,1.4,44.2,90.7,53934
8.5,5.4,39.7,94.0,53935
5.0,4.8,47.6,89.8,53936
5.4,3.6,45.5,86.9,53937
19.0,0.9,41.5,89.6,53939
6.9,3.0,34.8,82.7,53941
6.3,6.0,44.2,83.1,53943
6.4,2.3,40.2,89.6,53944
6.3,5.2,45.7,86.8,53946
7.1,0.0,41.8,91.9,53947
7.9,0.9,41.6,91.3,53948
7.7,0.3,44.3,93.1,53949
11.1,1.3,39.2,92.0,53950
12.3,2.4,40.8,92.1,53951
9.1,0.1,43.7,90.5,53952
10.9,0.0,36.2,93.6,53953
4.6,1.5,38.8,93.2,53954
3.3,0.8,30.8,93.5,53955
7.7,2.2,46.9,95.2,53956
9.7,1.3,37.0,92.2,53959
9.3,0.3,41.2,94.2,53960
7.0,0.0,40.8,91.5,53961
5.6,1.3,42.3,94.7,53963
13.6,3.4,41.6,89.5,53964
10.1,2.9,36.5,88.9,53965
7.7,1.6,44.3,82.9,53968
7.1,1.3,42.3,96.2,53969
4.2,0.5,36.2,93.2,54001
3.1,1.1,33.6,93.5,54002
3.0,0.3,37.1,93.8,54003
8.2,1.2,46.8,88.6,54004
5.7,1.0,48.4,91.9,54005
5.1,0.0,39.7,92.3,54006
13.6,0.1,40.6,93.9,54007
4.6,1.1,33.0,90.8,54009
0.0,0.0,65.9,100.0,54010
6.2,0.2,38.6,95.0,54011
7.7,2.0,39.5,92.2,54013
1.7,0.3,38.5,96.4,54014
1.7,0.5,30.9,95.7,54015
3.4,0.6,20.9,94.8,54016
4.7,0.4,31.8,92.4,54017
5.5,2.6,34.5,92.5,54020
3.2,3.1,30.8,95.6,54021
7.2,1.3,21.7,93.4,54022
4.5,1.1,29.1,94.9,54023
5.4,0.5,36.6,89.1,54024
9.2,1.9,32.4,90.6,54025
5.8,0.5,41.7,93.4,54026
3.4,0.3,41.6,96.5,54027
4.4,0.7,37.4,92.7,54028
0.0,0.0,20.2,97.9,54082
3.4,0.2,44.1,94.3,54101
9.5,0.6,58.5,89.1,54102
2.4,1.2,42.8,96.7,54103
1.9,0.0,49.6,96.9,54104
6.9,0.7,47.5,94.6,54106
7.5,1.1,49.2,92.8,54107
4.8,0.8,46.2,96.5,54110
1.5,1.1,49.7,91.7,54111
7.3,0.2,44.5,91.6,54112
0.0,0.0,33.6,97.0,54113
7.4,0.6,40.0,94.4,54114
5.1,1.3,26.5,94.6,54115
9.8,0.2,34.6,94.5,54119
21.9,0.0,54.0,91.7,54120
4.5,0.2,37.1,92.6,54121
4.2,1.6,26.0,100.0,54123
12.8,3.0,47.0,89.6,54124
11.1,3.1,48.5,92.7,54125
6.2,6.4,43.3,91.4,54126
0.0,0.0,65.2,96.8,54127
9.3,0.1,41.8,86.6,54128
2.4,3.7,44.1,92.2,54129
8.0,1.9,22.6,92.4,57006
0.0,0.0,18.3,91.0,57010
4.6,0.4,28.3,96.2,57012
3.1,0.3,36.2,93.1,57013
7.2,0.2,34.6,93.3,57014
5.2,0.0,38.3,93.7,57015
2.6,0.0,33.8,95.2,57016
7.2,1.0,37.0,94.4,57017
4.8,0.3,39.8,90.3,57018
1.8,1.4,35.4,93.2,57020
2.1,0.0,39.5,94.1,57021
6.1,0.9,35.0,94.6,57022
18.8,1.8,40.2,88.7,57024
3.5,0.0,32.3,96.7,57025
3.4,7.6,36.1,90.7,57026
0.0,0.0,50.8,93.5,57027
11.1,3.3,32.4,87.0,57028
11.1,3.7,30.1,95.2,57029
4.3,0.7,34.2,93.5,57030
4.7,0.7,40.9,90.5,57031
6.0,0.3,18.8,94.3,57032
1.3,0.1,29.4,95.1,57033
0.5,0.2,40.9,94.7,57034
0.8,0.3,26.7,96.0,57035
6.2,1.3,36.3,94.4,57036
7.1,0.6,41.1,87.6,57037
4.7,1.0,29.5,95.4,57038
4.2,1.1,35.6,94.3,57039
0.0,0.7,54.2,98.6,57040
0.0,0.0,14.8,100.0,57041
9.9,1.1,30.7,92.3,57042
6.8,1.2,34.9,95.2,57043
6.5,2.0,30.4,94.2,57045
7.1,0.0,41.3,81.4,57046
16.2,3.4,31.6,85.5,57047
1.0,0.1,38.7,93.6,57048
2.2,1.9,24.2,93.1,57049
3.5,0.0,40.6,97.3,57050
4.1,0.0,48.4,86.6,57051
4.4,4.9,43.3,69.2,57052
2.3,0.0,34.7,93.2,57053
7.1,0.9,38.8,94.9,57054
0.0,0.0,34.4,96.2,57055
0.0,0.0,46.2,96.1,57057
6.6,1.4,36.4,90.9,57058
2.8,0.1,35.2,92.7,57059
18.5,6.5,27.9,90.4,57061
7.2,2.6,38.6,94.8,57062
5.9,1.9,36.3,97.1,57063
2.0,1.0,23.0,97.8,57064
4.5,0.0,36.3,85.7,57065
7.0,0.8,39.4,94.5,57066
14.4,1.8,12.7,91.6,57067
5.2,1.4,40.3,92.8,57068
14.3,2.1,27.4,89.2,57069
10.6,2.9,38.8,88.2,57070
3.8,0.0,34.9,93.9,57071
4.5,0.0,30.6,97.1,57072
2.0,0.1,22.0,84.5,57073
13.5,0.4,32.8,90.2,57075
0.0,0.0,41.1,100.0,57076
0.2,0.4,37.8,92.5,57077
10.2,1.5,34.8,90.6,57078
10.3,8.9,29.2,90.2,57103
15.8,8.2,33.7,83.5,57104
5.1,2.5,26.1,90.9,57105
8.6,2.8,27.0,91.9,57106
7.7,2.4,29.1,88.3,57107
0.8,1.3,14.0,94.8,57108
9.6,5.0,26.7,93.1,57110
-666666666.0,0.0,49.0,-666666666.0,57117
-666666666.0,6.4,0.0,96.2,57197
